Date, Time, Height in MM
02/10/2015, 18:18:43, 921
02/10/2015, 18:18:45, 921
02/10/2015, 18:18:46, 921
02/10/2015, 18:18:48, 921
02/10/2015, 18:18:50, 921
02/10/2015, 18:18:52, 921
02/10/2015, 18:18:53, 921
02/10/2015, 18:18:55, 922
02/10/2015, 18:18:57, 921
02/10/2015, 18:18:59, 921
02/10/2015, 18:19:01, 921
02/10/2015, 18:19:02, 921
02/10/2015, 18:19:04, 921
02/10/2015, 18:19:06, 921
02/10/2015, 18:19:08, 921
02/10/2015, 18:19:09, 921
02/10/2015, 18:19:11, 921
02/10/2015, 18:19:13, 921
02/10/2015, 18:19:15, 921
02/10/2015, 18:19:16, 921
02/10/2015, 18:19:18, 921
02/10/2015, 18:19:20, 921
02/10/2015, 18:19:22, 921
02/10/2015, 18:19:23, 922
02/10/2015, 18:19:25, 922
02/10/2015, 18:19:27, 921
02/10/2015, 18:19:29, 921
02/10/2015, 18:19:31, 922
02/10/2015, 18:19:32, 921
02/10/2015, 18:19:34, 921
02/10/2015, 18:19:36, 921
02/10/2015, 18:19:38, 921
02/10/2015, 18:19:39, 921
02/10/2015, 18:19:41, 921
02/10/2015, 18:19:43, 921
02/10/2015, 18:19:45, 921
02/10/2015, 18:19:46, 921
02/10/2015, 18:19:48, 921
02/10/2015, 18:19:50, 921
02/10/2015, 18:19:52, 921
02/10/2015, 18:19:53, 921
02/10/2015, 18:19:55, 921
02/10/2015, 18:19:57, 921
02/10/2015, 18:19:59, 921
02/10/2015, 18:20:01, 921
02/10/2015, 18:20:02, 921
02/10/2015, 18:20:04, 921
02/10/2015, 18:20:06, 922
02/10/2015, 18:20:08, 921
02/10/2015, 18:20:09, 921
02/10/2015, 18:20:11, 921
02/10/2015, 18:20:13, 922
02/10/2015, 18:20:15, 921
02/10/2015, 18:20:16, 921
02/10/2015, 18:20:18, 921
02/10/2015, 18:20:20, 922
02/10/2015, 18:20:22, 921
02/10/2015, 18:20:23, 922
02/10/2015, 18:20:25, 921
02/10/2015, 18:20:27, 921
02/10/2015, 18:20:29, 921
02/10/2015, 18:20:31, 921
02/10/2015, 18:20:32, 921
02/10/2015, 18:20:34, 921
02/10/2015, 18:20:36, 922
02/10/2015, 18:20:38, 922
02/10/2015, 18:20:39, 922
02/10/2015, 18:20:41, 922
02/10/2015, 18:20:43, 922
02/10/2015, 18:20:45, 922
02/10/2015, 18:20:46, 921
02/10/2015, 18:20:48, 921
02/10/2015, 18:20:50, 921
02/10/2015, 18:20:52, 921
02/10/2015, 18:20:53, 921
02/10/2015, 18:20:55, 922
02/10/2015, 18:20:57, 921
02/10/2015, 18:20:59, 921
02/10/2015, 18:21:01, 922
02/10/2015, 18:21:02, 922
02/10/2015, 18:21:04, 921
02/10/2015, 18:21:06, 921
02/10/2015, 18:21:08, 921
02/10/2015, 18:21:09, 922
02/10/2015, 18:21:11, 922
02/10/2015, 18:21:13, 922
02/10/2015, 18:21:15, 922
02/10/2015, 18:21:16, 922
02/10/2015, 18:21:18, 922
02/10/2015, 18:21:20, 921
02/10/2015, 18:21:22, 921
02/10/2015, 18:21:23, 921
02/10/2015, 18:21:25, 921
02/10/2015, 18:21:27, 921
02/10/2015, 18:21:29, 921
02/10/2015, 18:21:31, 922
02/10/2015, 18:21:32, 922
02/10/2015, 18:21:34, 922
02/10/2015, 18:21:36, 922
02/10/2015, 18:21:38, 922
02/10/2015, 18:21:39, 922
02/10/2015, 18:21:41, 922
02/10/2015, 18:21:43, 922
02/10/2015, 18:21:45, 922
02/10/2015, 18:21:46, 922
02/10/2015, 18:21:48, 922
02/10/2015, 18:21:50, 922
02/10/2015, 18:21:52, 922
02/10/2015, 18:21:53, 922
02/10/2015, 18:21:55, 921
02/10/2015, 18:21:57, 922
02/10/2015, 18:21:59, 922
02/10/2015, 18:22:01, 922
02/10/2015, 18:22:02, 922
02/10/2015, 18:22:04, 922
02/10/2015, 18:22:06, 922
02/10/2015, 18:22:08, 922
02/10/2015, 18:22:09, 922
02/10/2015, 18:22:11, 922
02/10/2015, 18:22:13, 922
02/10/2015, 18:22:15, 922
02/10/2015, 18:22:16, 922
02/10/2015, 18:22:18, 922
02/10/2015, 18:22:20, 922
02/10/2015, 18:22:22, 922
02/10/2015, 18:22:23, 922
02/10/2015, 18:22:25, 922
02/10/2015, 18:22:27, 922
02/10/2015, 18:22:29, 922
02/10/2015, 18:22:31, 922
02/10/2015, 18:22:32, 922
02/10/2015, 18:22:34, 922
02/10/2015, 18:22:36, 921
02/10/2015, 18:22:38, 921
02/10/2015, 18:22:39, 921
02/10/2015, 18:22:41, 921
02/10/2015, 18:22:43, 921
02/10/2015, 18:22:45, 921
02/10/2015, 18:22:46, 921
02/10/2015, 18:22:48, 922
02/10/2015, 18:22:50, 921
02/10/2015, 18:22:52, 921
02/10/2015, 18:22:53, 921
02/10/2015, 18:22:55, 921
02/10/2015, 18:22:57, 921
02/10/2015, 18:22:59, 921
02/10/2015, 18:23:01, 921
02/10/2015, 18:23:02, 921
02/10/2015, 18:23:04, 921
02/10/2015, 18:23:06, 921
02/10/2015, 18:23:08, 921
02/10/2015, 18:23:09, 921
02/10/2015, 18:23:11, 921
02/10/2015, 18:23:13, 921
02/10/2015, 18:23:15, 921
02/10/2015, 18:23:16, 921
02/10/2015, 18:23:18, 921
02/10/2015, 18:23:20, 921
02/10/2015, 18:23:22, 921
02/10/2015, 18:23:23, 921
02/10/2015, 18:23:25, 922
02/10/2015, 18:23:27, 922
02/10/2015, 18:23:29, 922
02/10/2015, 18:23:31, 922
02/10/2015, 18:23:32, 922
02/10/2015, 18:23:34, 922
02/10/2015, 18:23:36, 922
02/10/2015, 18:23:38, 922
02/10/2015, 18:23:39, 922
02/10/2015, 18:23:41, 922
02/10/2015, 18:23:43, 922
02/10/2015, 18:23:45, 922
02/10/2015, 18:23:46, 922
02/10/2015, 18:23:48, 922
02/10/2015, 18:23:50, 921
02/10/2015, 18:23:52, 922
02/10/2015, 18:23:53, 922
02/10/2015, 18:23:55, 922
02/10/2015, 18:23:57, 921
02/10/2015, 18:23:59, 922
02/10/2015, 18:24:01, 922
02/10/2015, 18:24:02, 922
02/10/2015, 18:24:04, 922
02/10/2015, 18:24:06, 922
02/10/2015, 18:24:08, 922
02/10/2015, 18:24:09, 921
02/10/2015, 18:24:11, 921
02/10/2015, 18:24:13, 922
02/10/2015, 18:24:15, 921
02/10/2015, 18:24:16, 921
02/10/2015, 18:24:18, 921
02/10/2015, 18:24:20, 922
02/10/2015, 18:24:22, 922
02/10/2015, 18:24:23, 922
02/10/2015, 18:24:25, 922
02/10/2015, 18:24:27, 922
02/10/2015, 18:24:29, 922
02/10/2015, 18:24:31, 922
02/10/2015, 18:24:32, 922
02/10/2015, 18:24:34, 922
02/10/2015, 18:24:36, 922
02/10/2015, 18:24:38, 922
02/10/2015, 18:24:39, 922
02/10/2015, 18:24:41, 922
02/10/2015, 18:24:43, 922
02/10/2015, 18:24:45, 922
02/10/2015, 18:24:46, 922
02/10/2015, 18:24:48, 922
02/10/2015, 18:24:50, 922
02/10/2015, 18:24:52, 922
02/10/2015, 18:24:53, 922
02/10/2015, 18:24:55, 922
02/10/2015, 18:24:57, 922
02/10/2015, 18:24:59, 922
02/10/2015, 18:25:01, 922
02/10/2015, 18:25:02, 922
02/10/2015, 18:25:04, 922
02/10/2015, 18:25:06, 922
02/10/2015, 18:25:08, 922
02/10/2015, 18:25:09, 922
02/10/2015, 18:25:11, 922
02/10/2015, 18:25:13, 922
02/10/2015, 18:25:15, 922
02/10/2015, 18:25:16, 922
02/10/2015, 18:25:18, 922
02/10/2015, 18:25:20, 922
02/10/2015, 18:25:22, 922
02/10/2015, 18:25:23, 922
02/10/2015, 18:25:25, 922
02/10/2015, 18:25:27, 922
02/10/2015, 18:25:29, 922
02/10/2015, 18:25:31, 922
02/10/2015, 18:25:32, 922
02/10/2015, 18:25:34, 922
02/10/2015, 18:25:36, 922
02/10/2015, 18:25:38, 922
02/10/2015, 18:25:39, 922
02/10/2015, 18:25:41, 922
02/10/2015, 18:25:43, 922
02/10/2015, 18:25:45, 922
02/10/2015, 18:25:46, 922
02/10/2015, 18:25:48, 922
02/10/2015, 18:25:50, 922
02/10/2015, 18:25:52, 922
02/10/2015, 18:25:53, 922
02/10/2015, 18:25:55, 922
02/10/2015, 18:25:57, 922
02/10/2015, 18:25:59, 922
02/10/2015, 18:26:01, 922
02/10/2015, 18:26:02, 922
02/10/2015, 18:26:04, 922
02/10/2015, 18:26:06, 922
02/10/2015, 18:26:08, 922
02/10/2015, 18:26:09, 922
02/10/2015, 18:26:11, 922
02/10/2015, 18:26:13, 922
02/10/2015, 18:26:15, 922
02/10/2015, 18:26:16, 922
02/10/2015, 18:26:18, 922
02/10/2015, 18:26:20, 922
02/10/2015, 18:26:22, 922
02/10/2015, 18:26:23, 922
02/10/2015, 18:26:25, 922
02/10/2015, 18:26:27, 922
02/10/2015, 18:26:29, 921
02/10/2015, 18:26:31, 921
02/10/2015, 18:26:32, 922
02/10/2015, 18:26:34, 922
02/10/2015, 18:26:36, 922
02/10/2015, 18:26:38, 922
02/10/2015, 18:26:39, 922
02/10/2015, 18:26:41, 923
02/10/2015, 18:26:43, 922
02/10/2015, 18:26:45, 922
02/10/2015, 18:26:46, 922
02/10/2015, 18:26:48, 922
02/10/2015, 18:26:50, 922
02/10/2015, 18:26:52, 922
02/10/2015, 18:26:54, 922
02/10/2015, 18:26:55, 922
02/10/2015, 18:26:57, 922
02/10/2015, 18:26:59, 922
02/10/2015, 18:27:01, 922
02/10/2015, 18:27:02, 922
02/10/2015, 18:27:04, 922
02/10/2015, 18:27:06, 922
02/10/2015, 18:27:08, 922
02/10/2015, 18:27:09, 922
02/10/2015, 18:27:11, 922
02/10/2015, 18:27:13, 922
02/10/2015, 18:27:15, 922
02/10/2015, 18:27:16, 922
02/10/2015, 18:27:18, 922
02/10/2015, 18:27:20, 922
02/10/2015, 18:27:22, 922
02/10/2015, 18:27:24, 922
02/10/2015, 18:27:25, 922
02/10/2015, 18:27:27, 922
02/10/2015, 18:27:29, 922
02/10/2015, 18:27:31, 922
02/10/2015, 18:27:32, 922
02/10/2015, 18:27:34, 922
02/10/2015, 18:27:36, 922
02/10/2015, 18:27:38, 922
02/10/2015, 18:27:39, 922
02/10/2015, 18:27:41, 922
02/10/2015, 18:27:43, 922
02/10/2015, 18:27:45, 922
02/10/2015, 18:27:46, 922
02/10/2015, 18:27:48, 922
02/10/2015, 18:27:50, 922
02/10/2015, 18:27:52, 922
02/10/2015, 18:27:54, 922
02/10/2015, 18:27:55, 922
02/10/2015, 18:27:57, 923
02/10/2015, 18:27:59, 923
02/10/2015, 18:28:01, 923
02/10/2015, 18:28:02, 923
02/10/2015, 18:28:04, 922
02/10/2015, 18:28:06, 923
02/10/2015, 18:28:08, 922
02/10/2015, 18:28:09, 922
02/10/2015, 18:28:11, 922
02/10/2015, 18:28:13, 922
02/10/2015, 18:28:15, 922
02/10/2015, 18:28:16, 922
02/10/2015, 18:28:18, 922
02/10/2015, 18:28:20, 922
02/10/2015, 18:28:22, 922
02/10/2015, 18:28:24, 922
02/10/2015, 18:28:25, 922
02/10/2015, 18:28:27, 922
02/10/2015, 18:28:29, 922
02/10/2015, 18:28:31, 922
02/10/2015, 18:28:32, 922
02/10/2015, 18:28:34, 923
02/10/2015, 18:28:36, 923
02/10/2015, 18:28:38, 922
02/10/2015, 18:28:39, 922
02/10/2015, 18:28:41, 922
02/10/2015, 18:28:43, 922
02/10/2015, 18:28:45, 922
02/10/2015, 18:28:46, 922
02/10/2015, 18:28:48, 922
02/10/2015, 18:28:50, 922
02/10/2015, 18:28:52, 922
02/10/2015, 18:28:54, 922
02/10/2015, 18:28:55, 923
02/10/2015, 18:28:57, 922
02/10/2015, 18:28:59, 923
02/10/2015, 18:29:01, 922
02/10/2015, 18:29:02, 922
02/10/2015, 18:29:04, 923
02/10/2015, 18:29:06, 923
02/10/2015, 18:29:08, 923
02/10/2015, 18:29:09, 923
02/10/2015, 18:29:11, 923
02/10/2015, 18:29:13, 923
02/10/2015, 18:29:15, 922
02/10/2015, 18:29:16, 922
02/10/2015, 18:29:18, 922
02/10/2015, 18:29:20, 922
02/10/2015, 18:29:22, 922
02/10/2015, 18:29:24, 922
02/10/2015, 18:29:25, 922
02/10/2015, 18:29:27, 922
02/10/2015, 18:29:29, 923
02/10/2015, 18:29:31, 923
02/10/2015, 18:29:32, 922
02/10/2015, 18:29:34, 922
02/10/2015, 18:29:36, 922
02/10/2015, 18:29:38, 923
02/10/2015, 18:29:39, 922
02/10/2015, 18:29:41, 922
02/10/2015, 18:29:43, 922
02/10/2015, 18:29:45, 922
02/10/2015, 18:29:46, 923
02/10/2015, 18:29:48, 923
02/10/2015, 18:29:50, 922
02/10/2015, 18:29:52, 922
02/10/2015, 18:29:54, 922
02/10/2015, 18:29:55, 922
02/10/2015, 18:29:57, 922
02/10/2015, 18:29:59, 922
02/10/2015, 18:30:01, 922
02/10/2015, 18:30:02, 922
02/10/2015, 18:30:04, 922
02/10/2015, 18:30:06, 922
02/10/2015, 18:30:08, 922
02/10/2015, 18:30:09, 923
02/10/2015, 18:30:11, 923
02/10/2015, 18:30:13, 923
02/10/2015, 18:30:15, 923
02/10/2015, 18:30:16, 923
02/10/2015, 18:30:18, 923
02/10/2015, 18:30:20, 923
02/10/2015, 18:30:22, 922
02/10/2015, 18:30:24, 922
02/10/2015, 18:30:25, 923
02/10/2015, 18:30:27, 923
02/10/2015, 18:30:29, 923
02/10/2015, 18:30:31, 923
02/10/2015, 18:30:32, 923
02/10/2015, 18:30:34, 923
02/10/2015, 18:30:36, 923
02/10/2015, 18:30:38, 923
02/10/2015, 18:30:39, 923
02/10/2015, 18:30:41, 923
02/10/2015, 18:30:43, 923
02/10/2015, 18:30:45, 923
02/10/2015, 18:30:46, 923
02/10/2015, 18:30:48, 923
02/10/2015, 18:30:50, 924
02/10/2015, 18:30:52, 924
02/10/2015, 18:30:54, 923
02/10/2015, 18:30:55, 923
02/10/2015, 18:30:57, 923
02/10/2015, 18:30:59, 923
02/10/2015, 18:31:01, 923
02/10/2015, 18:31:02, 922
02/10/2015, 18:31:04, 922
02/10/2015, 18:31:06, 922
02/10/2015, 18:31:08, 922
02/10/2015, 18:31:09, 922
02/10/2015, 18:31:11, 922
02/10/2015, 18:31:13, 922
02/10/2015, 18:31:15, 923
02/10/2015, 18:31:16, 923
02/10/2015, 18:31:18, 923
02/10/2015, 18:31:20, 923
02/10/2015, 18:31:22, 923
02/10/2015, 18:31:24, 923
02/10/2015, 18:31:25, 923
02/10/2015, 18:31:27, 923
02/10/2015, 18:31:29, 922
02/10/2015, 18:31:31, 922
02/10/2015, 18:31:32, 922
02/10/2015, 18:31:34, 922
02/10/2015, 18:31:36, 922
02/10/2015, 18:31:38, 922
02/10/2015, 18:31:39, 922
02/10/2015, 18:31:41, 922
02/10/2015, 18:31:43, 923
02/10/2015, 18:31:45, 923
02/10/2015, 18:31:46, 923
02/10/2015, 18:31:48, 923
02/10/2015, 18:31:50, 922
02/10/2015, 18:31:52, 922
02/10/2015, 18:31:54, 922
02/10/2015, 18:31:55, 922
02/10/2015, 18:31:57, 923
02/10/2015, 18:31:59, 923
02/10/2015, 18:32:01, 923
02/10/2015, 18:32:02, 923
02/10/2015, 18:32:04, 923
02/10/2015, 18:32:06, 922
02/10/2015, 18:32:08, 922
02/10/2015, 18:32:09, 922
02/10/2015, 18:32:11, 922
02/10/2015, 18:32:13, 922
02/10/2015, 18:32:15, 922
02/10/2015, 18:32:16, 922
02/10/2015, 18:32:18, 922
02/10/2015, 18:32:20, 922
02/10/2015, 18:32:22, 922
02/10/2015, 18:32:24, 922
02/10/2015, 18:32:25, 922
02/10/2015, 18:32:27, 922
02/10/2015, 18:32:29, 923
02/10/2015, 18:32:31, 923
02/10/2015, 18:32:32, 923
02/10/2015, 18:32:34, 923
02/10/2015, 18:32:36, 923
02/10/2015, 18:32:38, 923
02/10/2015, 18:32:39, 922
02/10/2015, 18:32:41, 922
02/10/2015, 18:32:43, 922
02/10/2015, 18:32:45, 922
02/10/2015, 18:32:46, 922
02/10/2015, 18:32:48, 922
02/10/2015, 18:32:50, 922
02/10/2015, 18:32:52, 923
02/10/2015, 18:32:54, 922
02/10/2015, 18:32:55, 922
02/10/2015, 18:32:57, 922
02/10/2015, 18:32:59, 922
02/10/2015, 18:33:01, 922
02/10/2015, 18:33:02, 922
02/10/2015, 18:33:04, 922
02/10/2015, 18:33:06, 923
02/10/2015, 18:33:08, 923
02/10/2015, 18:33:09, 923
02/10/2015, 18:33:11, 923
02/10/2015, 18:33:13, 923
02/10/2015, 18:33:15, 923
02/10/2015, 18:33:16, 923
02/10/2015, 18:33:18, 923
02/10/2015, 18:33:20, 923
02/10/2015, 18:33:22, 922
02/10/2015, 18:33:24, 922
02/10/2015, 18:33:25, 922
02/10/2015, 18:33:27, 923
02/10/2015, 18:33:29, 923
02/10/2015, 18:33:31, 923
02/10/2015, 18:33:32, 923
02/10/2015, 18:33:34, 923
02/10/2015, 18:33:36, 923
02/10/2015, 18:33:38, 923
02/10/2015, 18:33:39, 923
02/10/2015, 18:33:41, 923
02/10/2015, 18:33:43, 923
02/10/2015, 18:33:45, 923
02/10/2015, 18:33:46, 923
02/10/2015, 18:33:48, 923
02/10/2015, 18:33:50, 923
02/10/2015, 18:33:52, 923
02/10/2015, 18:33:54, 923
02/10/2015, 18:33:55, 923
02/10/2015, 18:33:57, 923
02/10/2015, 18:33:59, 923
02/10/2015, 18:34:01, 923
02/10/2015, 18:34:02, 923
02/10/2015, 18:34:04, 923
02/10/2015, 18:34:06, 923
02/10/2015, 18:34:08, 923
02/10/2015, 18:34:09, 923
02/10/2015, 18:34:11, 922
02/10/2015, 18:34:13, 922
02/10/2015, 18:34:15, 922
02/10/2015, 18:34:16, 923
02/10/2015, 18:34:18, 923
02/10/2015, 18:34:20, 923
02/10/2015, 18:34:22, 923
02/10/2015, 18:34:24, 923
02/10/2015, 18:34:25, 923
02/10/2015, 18:34:27, 923
02/10/2015, 18:34:29, 923
02/10/2015, 18:34:31, 922
02/10/2015, 18:34:32, 922
02/10/2015, 18:34:34, 922
02/10/2015, 18:34:36, 922
02/10/2015, 18:34:38, 922
02/10/2015, 18:34:39, 923
02/10/2015, 18:34:41, 923
02/10/2015, 18:34:43, 923
02/10/2015, 18:34:45, 923
02/10/2015, 18:34:46, 923
02/10/2015, 18:34:48, 923
02/10/2015, 18:34:50, 923
02/10/2015, 18:34:52, 923
02/10/2015, 18:34:54, 923
02/10/2015, 18:34:55, 923
02/10/2015, 18:34:57, 923
02/10/2015, 18:34:59, 923
02/10/2015, 18:35:01, 923
02/10/2015, 18:35:02, 923
02/10/2015, 18:35:04, 923
02/10/2015, 18:35:06, 922
02/10/2015, 18:35:08, 922
02/10/2015, 18:35:09, 922
02/10/2015, 18:35:11, 922
02/10/2015, 18:35:13, 922
02/10/2015, 18:35:15, 923
02/10/2015, 18:35:16, 923
02/10/2015, 18:35:18, 923
02/10/2015, 18:35:20, 923
02/10/2015, 18:35:22, 923
02/10/2015, 18:35:24, 923
02/10/2015, 18:35:25, 923
02/10/2015, 18:35:27, 922
02/10/2015, 18:35:29, 922
02/10/2015, 18:35:31, 922
02/10/2015, 18:35:32, 922
02/10/2015, 18:35:34, 922
02/10/2015, 18:35:36, 922
02/10/2015, 18:35:38, 922
02/10/2015, 18:35:39, 922
02/10/2015, 18:35:41, 922
02/10/2015, 18:35:43, 922
02/10/2015, 18:35:45, 922
02/10/2015, 18:35:46, 922
02/10/2015, 18:35:48, 922
02/10/2015, 18:35:50, 922
02/10/2015, 18:35:52, 922
02/10/2015, 18:35:54, 922
02/10/2015, 18:35:55, 923
02/10/2015, 18:35:57, 923
02/10/2015, 18:35:59, 923
02/10/2015, 18:36:01, 923
02/10/2015, 18:36:02, 923
02/10/2015, 18:36:04, 923
02/10/2015, 18:36:06, 923
02/10/2015, 18:36:08, 923
02/10/2015, 18:36:09, 923
02/10/2015, 18:36:11, 923
02/10/2015, 18:36:13, 923
02/10/2015, 18:36:15, 923
02/10/2015, 18:36:16, 923
02/10/2015, 18:36:18, 923
02/10/2015, 18:36:20, 923
02/10/2015, 18:36:22, 923
02/10/2015, 18:36:24, 923
02/10/2015, 18:36:25, 923
02/10/2015, 18:36:27, 922
02/10/2015, 18:36:29, 923
02/10/2015, 18:36:31, 923
02/10/2015, 18:36:32, 923
02/10/2015, 18:36:34, 923
02/10/2015, 18:36:36, 923
02/10/2015, 18:36:38, 923
02/10/2015, 18:36:39, 922
02/10/2015, 18:36:41, 923
02/10/2015, 18:36:43, 922
02/10/2015, 18:36:45, 922
02/10/2015, 18:36:46, 923
02/10/2015, 18:36:48, 923
02/10/2015, 18:36:50, 923
02/10/2015, 18:36:52, 923
02/10/2015, 18:36:54, 923
02/10/2015, 18:36:55, 923
02/10/2015, 18:36:57, 923
02/10/2015, 18:36:59, 923
02/10/2015, 18:37:01, 923
02/10/2015, 18:37:02, 923
02/10/2015, 18:37:04, 923
02/10/2015, 18:37:06, 923
02/10/2015, 18:37:08, 923
02/10/2015, 18:37:09, 923
02/10/2015, 18:37:11, 923
02/10/2015, 18:37:13, 923
02/10/2015, 18:37:15, 923
02/10/2015, 18:37:16, 923
02/10/2015, 18:37:18, 923
02/10/2015, 18:37:20, 923
02/10/2015, 18:37:22, 922
02/10/2015, 18:37:24, 922
02/10/2015, 18:37:25, 922
02/10/2015, 18:37:27, 923
02/10/2015, 18:37:29, 923
02/10/2015, 18:37:31, 923
02/10/2015, 18:37:32, 923
02/10/2015, 18:37:34, 923
02/10/2015, 18:37:36, 923
02/10/2015, 18:37:38, 923
02/10/2015, 18:37:39, 923
02/10/2015, 18:37:41, 923
02/10/2015, 18:37:43, 923
02/10/2015, 18:37:45, 922
02/10/2015, 18:37:46, 923
02/10/2015, 18:37:48, 923
02/10/2015, 18:37:50, 923
02/10/2015, 18:37:52, 922
02/10/2015, 18:37:54, 923
02/10/2015, 18:37:55, 923
02/10/2015, 18:37:57, 923
02/10/2015, 18:37:59, 923
02/10/2015, 18:38:01, 923
02/10/2015, 18:38:02, 923
02/10/2015, 18:38:04, 923
02/10/2015, 18:38:06, 923
02/10/2015, 18:38:08, 923
02/10/2015, 18:38:09, 922
02/10/2015, 18:38:11, 922
02/10/2015, 18:38:13, 922
02/10/2015, 18:38:15, 922
02/10/2015, 18:38:16, 922
02/10/2015, 18:38:18, 923
02/10/2015, 18:38:20, 923
02/10/2015, 18:38:22, 923
02/10/2015, 18:38:24, 923
02/10/2015, 18:38:25, 923
02/10/2015, 18:38:27, 923
02/10/2015, 18:38:29, 922
02/10/2015, 18:38:31, 923
02/10/2015, 18:38:32, 922
02/10/2015, 18:38:34, 922
02/10/2015, 18:38:36, 922
02/10/2015, 18:38:38, 922
02/10/2015, 18:38:39, 923
02/10/2015, 18:38:41, 923
02/10/2015, 18:38:43, 923
02/10/2015, 18:38:45, 923
02/10/2015, 18:38:46, 923
02/10/2015, 18:38:48, 923
02/10/2015, 18:38:50, 923
02/10/2015, 18:38:52, 923
02/10/2015, 18:38:54, 923
02/10/2015, 18:38:55, 923
02/10/2015, 18:38:57, 923
02/10/2015, 18:38:59, 923
02/10/2015, 18:39:01, 922
02/10/2015, 18:39:02, 923
02/10/2015, 18:39:04, 923
02/10/2015, 18:39:06, 922
02/10/2015, 18:39:08, 923
02/10/2015, 18:39:09, 922
02/10/2015, 18:39:11, 923
02/10/2015, 18:39:13, 923
02/10/2015, 18:39:15, 923
02/10/2015, 18:39:16, 923
02/10/2015, 18:39:18, 923
02/10/2015, 18:39:20, 923
02/10/2015, 18:39:22, 923
02/10/2015, 18:39:24, 923
02/10/2015, 18:39:25, 923
02/10/2015, 18:39:27, 923
02/10/2015, 18:39:29, 923
02/10/2015, 18:39:31, 923
02/10/2015, 18:39:32, 923
02/10/2015, 18:39:34, 923
02/10/2015, 18:39:36, 923
02/10/2015, 18:39:38, 923
02/10/2015, 18:39:39, 923
02/10/2015, 18:39:41, 923
02/10/2015, 18:39:43, 923
02/10/2015, 18:39:45, 923
02/10/2015, 18:39:46, 923
02/10/2015, 18:39:48, 923
02/10/2015, 18:39:50, 923
02/10/2015, 18:39:52, 923
02/10/2015, 18:39:54, 923
02/10/2015, 18:39:55, 923
02/10/2015, 18:39:57, 923
02/10/2015, 18:39:59, 923
02/10/2015, 18:40:01, 923
02/10/2015, 18:40:02, 923
02/10/2015, 18:40:04, 923
02/10/2015, 18:40:06, 923
02/10/2015, 18:40:08, 923
02/10/2015, 18:40:09, 923
02/10/2015, 18:40:11, 923
02/10/2015, 18:40:13, 923
02/10/2015, 18:40:15, 923
02/10/2015, 18:40:16, 923
02/10/2015, 18:40:18, 923
02/10/2015, 18:40:20, 923
02/10/2015, 18:40:22, 923
02/10/2015, 18:40:24, 923
02/10/2015, 18:40:25, 923
02/10/2015, 18:40:27, 923
02/10/2015, 18:40:29, 923
02/10/2015, 18:40:31, 923
02/10/2015, 18:40:32, 923
02/10/2015, 18:40:34, 923
02/10/2015, 18:40:36, 923
02/10/2015, 18:40:38, 923
02/10/2015, 18:40:39, 923
02/10/2015, 18:40:41, 923
02/10/2015, 18:40:43, 923
02/10/2015, 18:40:45, 923
02/10/2015, 18:40:46, 923
02/10/2015, 18:40:48, 923
02/10/2015, 18:40:50, 923
02/10/2015, 18:40:52, 923
02/10/2015, 18:40:54, 923
02/10/2015, 18:40:55, 922
02/10/2015, 18:40:57, 923
02/10/2015, 18:40:59, 923
02/10/2015, 18:41:01, 923
02/10/2015, 18:41:02, 923
02/10/2015, 18:41:04, 923
02/10/2015, 18:41:06, 923
02/10/2015, 18:41:08, 923
02/10/2015, 18:41:09, 923
02/10/2015, 18:41:11, 923
02/10/2015, 18:41:13, 923
02/10/2015, 18:41:15, 923
02/10/2015, 18:41:16, 923
02/10/2015, 18:41:18, 923
02/10/2015, 18:41:20, 923
02/10/2015, 18:41:22, 923
02/10/2015, 18:41:24, 923
02/10/2015, 18:41:25, 923
02/10/2015, 18:41:27, 923
02/10/2015, 18:41:29, 923
02/10/2015, 18:41:31, 923
02/10/2015, 18:41:32, 923
02/10/2015, 18:41:34, 923
02/10/2015, 18:41:36, 923
02/10/2015, 18:41:38, 923
02/10/2015, 18:41:39, 923
02/10/2015, 18:41:41, 923
02/10/2015, 18:41:43, 923
02/10/2015, 18:41:45, 923
02/10/2015, 18:41:46, 923
02/10/2015, 18:41:48, 924
02/10/2015, 18:41:50, 923
02/10/2015, 18:41:52, 924
02/10/2015, 18:41:54, 924
02/10/2015, 18:41:55, 924
02/10/2015, 18:41:57, 924
02/10/2015, 18:41:59, 924
02/10/2015, 18:42:01, 924
02/10/2015, 18:42:02, 924
02/10/2015, 18:42:04, 924
02/10/2015, 18:42:06, 923
02/10/2015, 18:42:08, 923
02/10/2015, 18:42:09, 923
02/10/2015, 18:42:11, 923
02/10/2015, 18:42:13, 923
02/10/2015, 18:42:15, 923
02/10/2015, 18:42:16, 923
02/10/2015, 18:42:18, 923
02/10/2015, 18:42:20, 923
02/10/2015, 18:42:22, 924
02/10/2015, 18:42:24, 923
02/10/2015, 18:42:25, 923
02/10/2015, 18:42:27, 923
02/10/2015, 18:42:29, 923
02/10/2015, 18:42:31, 923
02/10/2015, 18:42:32, 923
02/10/2015, 18:42:34, 923
02/10/2015, 18:42:36, 923
02/10/2015, 18:42:38, 923
02/10/2015, 18:42:39, 923
02/10/2015, 18:42:41, 923
02/10/2015, 18:42:43, 924
02/10/2015, 18:42:45, 924
02/10/2015, 18:42:46, 924
02/10/2015, 18:42:48, 924
02/10/2015, 18:42:50, 924
02/10/2015, 18:42:52, 924
